from,to,distance
64,51,824.0
64,52,655.0
64,53,2564.0
64,54,2446.0
64,55,2355.0
64,56,2037.0
64,57,1847.0
64,58,2229.0
64,59,2322.0
64,60,1354.0
64,61,1439.0
64,62,1568.0
64,63,184.0
64,64,0.0
64,65,2649.0
64,66,2292.0
64,67,2152.0
64,68,2062.0
64,69,1974.0
64,70,1857.0
64,71,1935.0
64,72,1601.0
64,73,1386.0
64,74,1224.0
64,75,891.0
64,76,628.0
64,77,311.0
64,78,164.0
64,79,149.0
64,80,410.0
64,81,670.0
64,82,778.0
64,83,1886.0
64,84,1896.0
64,85,2018.0
64,86,2013.0
64,87,2001.0
64,88,1014.0
64,89,1025.0
64,90,871.0
64,91,710.0
64,92,1995.0
64,93,1980.0
64,94,1791.0
64,95,1731.0
64,96,1562.0
64,97,1087.0
64,98,1097.0
64,99,1640.0
64,100,1652.0
64,101,1849.0
65,1,3370.0
65,2,2269.0
65,3,2912.0
65,4,1895.0
65,5,2533.0
65,6,2640.0
65,7,1353.0
65,8,1776.0
65,9,10000.0
65,10,707.0
65,11,594.0
65,12,636.0
65,13,910.0
65,14,1815.0
65,15,1996.0
65,16,1382.0
65,17,1396.0
65,18,1635.0
65,19,2468.0
65,20,3132.0
65,21,3325.0
65,22,3410.0
65,23,3493.0
65,24,3149.0
65,25,3214.0
65,26,2675.0
65,27,2569.0
65,28,1345.0
65,29,1165.0
65,30,1143.0
65,31,2601.0
65,32,2463.0
65,33,2012.0
65,34,2238.0
65,35,2229.0
65,36,1742.0
65,37,1932.0
65,38,2650.0
65,39,2524.0
65,40,1262.0
65,41,1272.0
65,42,1363.0
65,43,1178.0
65,44,1330.0
65,45,1339.0
65,46,1451.0
65,47,1475.0
65,48,1575.0
65,49,1641.0
65,50,2501.0
65,51,2510.0
65,52,2661.0
65,53,1735.0
65,54,1466.0
65,55,1374.0
65,56,1054.0
65,57,802.0
65,58,419.0
65,59,327.0
65,60,1292.0
65,61,1224.0
65,62,1089.0
65,63,2340.0
65,64,2524.0
65,65,0.0
65,66,1651.0
65,67,1798.0
65,68,1888.0
65,69,1976.0
65,70,2041.0
65,71,2118.0
65,72,2318.0
65,73,1973.0
65,74,1811.0
65,75,2098.0
65,76,1835.0
65,77,2467.0
65,78,2637.0
65,79,2386.0
65,80,2126.0
65,81,3010.0
65,82,3119.0
65,83,1205.0
65,84,1215.0
65,85,1337.0
65,86,1456.0
65,87,1468.0
65,88,2679.0
65,89,2689.0
65,90,2837.0
65,91,2997.0
65,92,2184.0
65,93,2231.0
65,94,2126.0
65,95,1914.0
65,96,1926.0
65,97,1570.0
65,98,1560.0
65,99,2005.0
65,100,1835.0
65,101,2033.0
66,1,1769.0
66,2,669.0
66,3,1312.0
66,4,1335.0
66,5,2837.0
66,6,2944.0
66,7,2179.0
66,8,2145.0
66,9,10000.0
66,10,1533.0
66,11,1420.0
66,12,1462.0
66,13,1736.0
66,14,2184.0
66,15,2365.0
66,16,2208.0
66,17,2222.0
66,18,2461.0
66,19,2837.0
66,20,1969.0
66,21,1724.0
66,22,1810.0
66,23,1892.0
66,24,1986.0
66,25,2050.0
66,26,1075.0
66,27,968.0
66,28,901.0
66,29,721.0
66,30,699.0
66,31,1000.0
66,32,863.0
66,33,820.0
66,34,637.0
66,35,628.0
66,36,969.0
66,37,922.0
66,38,1049.0
66,39,924.0
66,40,403.0
66,41,393.0
66,42,360.0
66,43,489.0
66,44,334.0
66,45,325.0
66,46,448.0
66,47,472.0
66,48,572.0
66,49,638.0
66,50,1513.0
66,51,1485.0
66,52,1636.0
66,53,353.0
66,54,297.0
66,55,340.0
66,56,611.0
66,57,863.0
66,58,1245.0
66,59,1338.0
66,60,971.0
66,61,903.0
66,62,767.0
66,63,2471.0
66,64,2286.0
66,65,1665.0
66,66,0.0
66,67,146.0
66,68,236.0
66,69,324.0
66,70,440.0
66,71,518.0
66,72,717.0
66,73,1652.0
66,74,1489.0
66,75,1823.0
66,76,2086.0
66,77,2598.0
66,78,2450.0
66,79,2179.0
66,80,1918.0
66,81,1704.0
66,82,1843.0
66,83,460.0
66,84,450.0
66,85,563.0
66,86,682.0
66,87,694.0
66,88,1382.0
66,89,1355.0
66,90,1502.0
66,91,1663.0
66,92,583.0
66,93,630.0
66,94,526.0
66,95,722.0
66,96,734.0
66,97,1249.0
66,98,1238.0
66,99,813.0
66,100,825.0
66,101,603.0
67,1,1622.0
67,2,522.0
67,3,1165.0
67,4,1188.0
67,5,2690.0
67,6,2797.0
67,7,2316.0
67,8,2066.0
67,9,10000.0
67,10,1669.0
67,11,1556.0
67,12,1598.0
67,13,1873.0
67,14,2105.0
67,15,2286.0
67,16,2344.0
67,17,2358.0
67,18,2597.0
67,19,2755.0
67,20,1822.0
67,21,1577.0
67,22,1663.0
67,23,1745.0
67,24,1839.0
67,25,1904.0
67,26,928.0
67,27,821.0
67,28,1037.0
67,29,858.0
67,30,835.0
67,31,853.0
67,32,716.0
67,33,673.0
67,34,490.0
67,35,482.0
67,36,861.0
67,37,775.0
67,38,902.0
67,39,777.0
67,40,539.0
67,41,530.0
67,42,496.0
67,43,626.0
67,44,471.0
67,45,461.0
67,46,585.0
67,47,608.0
67,48,709.0
67,49,775.0
67,50,1366.0
67,51,1339.0
67,52,1489.0
67,53,511.0
67,54,434.0
67,55,476.0
67,56,747.0
67,57,999.0
67,58,1382.0
67,59,1475.0
67,60,1107.0
67,61,1039.0
67,62,904.0
67,63,2324.0
67,64,2139.0
67,65,1802.0
67,66,158.0
67,67,0.0
67,68,89.0
67,69,177.0
67,70,293.0
67,71,371.0
67,72,570.0
67,73,1788.0
67,74,1626.0
67,75,1823.0
67,76,2007.0
67,77,2451.0
67,78,2303.0
67,79,2039.0
67,80,1789.0
67,81,1557.0
67,82,1696.0
67,83,596.0
67,84,587.0
67,85,700.0
67,86,819.0
67,87,831.0
67,88,1235.0
67,89,1208.0
67,90,1355.0
67,91,1516.0
67,92,436.0
67,93,484.0
67,94,379.0
67,95,575.0
67,96,587.0
67,97,1385.0
67,98,1375.0
67,99,666.0
67,100,678.0
67,101,457.0
68,1,1532.0
68,2,432.0
68,3,1075.0
68,4,1098.0
68,5,2600.0
68,6,2707.0
68,7,2405.0
68,8,1976.0
68,9,10000.0
68,10,1759.0
68,11,1646.0
68,12,1688.0
68,13,1962.0
68,14,2016.0
68,15,2196.0
68,16,2434.0
68,17,2448.0
68,18,2687.0
68,19,2665.0
68,20,1732.0
68,21,1487.0
68,22,1573.0
68,23,1655.0
68,24,1749.0
68,25,1814.0
68,26,838.0
68,27,731.0
68,28,1127.0
68,29,947.0
68,30,925.0
68,31,764.0
68,32,626.0
68,33,583.0
68,34,400.0
68,35,392.0
68,36,771.0
68,37,685.0
68,38,812.0
68,39,687.0
68,40,629.0
68,41,619.0
68,42,586.0
68,43,715.0
68,44,561.0
68,45,551.0
68,46,674.0
68,47,698.0
68,48,798.0
68,49,864.0
68,50,1276.0
68,51,1249.0
68,52,1399.0
68,53,542.0
68,54,523.0
68,55,566.0
68,56,837.0
68,57,1089.0
68,58,1471.0
68,59,1564.0
68,60,1197.0
68,61,1129.0
68,62,993.0
68,63,2234.0
68,64,2049.0
68,65,1891.0
68,66,247.0
68,67,107.0
68,68,0.0
68,69,87.0
68,70,203.0
68,71,281.0
68,72,480.0
68,73,1878.0
68,74,1716.0
68,75,1734.0
68,76,1917.0
68,77,2361.0
68,78,2214.0
68,79,1949.0
68,80,1699.0
68,81,1467.0
68,82,1606.0
68,83,686.0
68,84,676.0
68,85,789.0
68,86,909.0
68,87,921.0
68,88,1145.0
68,89,1118.0
68,90,1266.0
68,91,1426.0
68,92,347.0
68,93,394.0
68,94,289.0
68,95,486.0
68,96,498.0
68,97,1475.0
68,98,1465.0
68,99,576.0
68,100,588.0
68,101,367.0
69,1,1445.0
69,2,344.0
69,3,987.0
69,4,1011.0
69,5,2512.0
69,6,2620.0
69,7,2403.0
69,8,1889.0
69,9,10000.0
69,10,1846.0
69,11,1733.0
69,12,1775.0
69,13,2049.0
69,14,1928.0
69,15,2109.0
69,16,2375.0
69,17,2361.0
69,18,2600.0
69,19,2577.0
69,20,1645.0
69,21,1400.0
69,22,1485.0
69,23,1568.0
69,24,1662.0
69,25,1726.0
69,26,750.0
69,27,644.0
69,28,1214.0
69,29,1034.0
69,30,1012.0
69,31,676.0
69,32,538.0
69,33,495.0
69,34,313.0
69,35,304.0
69,36,683.0
69,37,598.0
69,38,725.0
69,39,599.0
69,40,716.0
69,41,706.0
69,42,673.0
69,43,802.0
69,44,648.0
69,45,638.0
69,46,761.0
69,47,785.0
69,48,886.0
69,49,952.0
69,50,1189.0
69,51,1161.0
69,52,1311.0
69,53,646.0
69,54,611.0
69,55,653.0
69,56,924.0
69,57,1176.0
69,58,1559.0
69,59,1651.0
69,60,1284.0
69,61,1216.0
69,62,1081.0
69,63,2146.0
69,64,1962.0
69,65,1979.0
69,66,334.0
69,67,194.0
69,68,104.0
69,69,0.0
69,70,116.0
69,71,194.0
69,72,393.0
69,73,1965.0
69,74,1803.0
69,75,1646.0
69,76,1829.0
69,77,2274.0
69,78,2126.0
69,79,1861.0
69,80,1612.0
69,81,1379.0
69,82,1519.0
69,83,773.0
69,84,764.0
69,85,876.0
69,86,861.0
69,87,849.0
69,88,1057.0
69,89,1030.0
69,90,1178.0
69,91,1338.0
69,92,259.0
69,93,306.0
69,94,201.0
69,95,398.0
69,96,410.0
69,97,1562.0
69,98,1552.0
69,99,488.0
69,100,501.0
69,101,279.0
70,1,1329.0
70,2,228.0
70,3,871.0
70,4,895.0
70,5,2396.0
70,6,2504.0
70,7,2287.0
70,8,1772.0
70,9,10000.0
70,10,2069.0
70,11,1956.0
70,12,1998.0
70,13,2272.0
70,14,1812.0
70,15,1992.0
70,16,2258.0
70,17,2245.0
70,18,2484.0
70,19,2461.0
70,20,1529.0
70,21,1284.0
70,22,1369.0
70,23,1452.0
70,24,1546.0
70,25,1610.0
70,26,634.0
70,27,528.0
70,28,1437.0
70,29,1257.0
70,30,1235.0
70,31,560.0
70,32,422.0
70,33,379.0
70,34,196.0
70,35,188.0
70,36,567.0
70,37,481.0
70,38,608.0
70,39,483.0
70,40,987.0
70,41,978.0
70,42,944.0
70,43,1074.0
70,44,919.0
70,45,910.0
70,46,979.0
70,47,1003.0
70,48,1103.0
70,49,1169.0
70,50,1073.0
70,51,1045.0
70,52,1195.0
70,53,706.0
70,54,882.0
70,55,924.0
70,56,1147.0
70,57,1399.0
70,58,1782.0
70,59,1874.0
70,60,1507.0
70,61,1439.0
70,62,1304.0
70,63,2030.0
70,64,1846.0
70,65,2202.0
70,66,606.0
70,67,466.0
70,68,375.0
70,69,288.0
70,70,0.0
70,71,77.0
70,72,277.0
70,73,1880.0
70,74,1718.0
70,75,1530.0
70,76,1713.0
70,77,2157.0
70,78,2010.0
70,79,1745.0
70,80,1496.0
70,81,1263.0
70,82,1402.0
70,83,996.0
70,84,986.0
70,85,864.0
70,86,745.0
70,87,733.0
70,88,941.0
70,89,914.0
70,90,1062.0
70,91,1222.0
70,92,143.0
70,93,190.0
70,94,85.0
70,95,282.0
70,96,294.0
70,97,1477.0
70,98,1487.0
70,99,372.0
70,100,384.0
70,101,163.0
71,1,1422.0
71,2,322.0
71,3,965.0
71,4,988.0
71,5,2318.0
71,6,2426.0
71,7,2209.0
71,8,1694.0
71,9,10000.0
71,10,1991.0
71,11,1878.0
71,12,1920.0
71,13,2195.0
71,14,1734.0
71,15,1915.0
71,16,2181.0
71,17,2167.0
71,18,2406.0
71,19,2383.0
71,20,1451.0
71,21,1377.0
71,22,1463.0
71,23,1545.0
71,24,1468.0
71,25,1532.0
71,26,584.0
71,27,450.0
71,28,1359.0
71,29,1180.0
71,30,1157.0
71,31,482.0
71,32,344.0
71,33,301.0
71,34,119.0
71,35,110.0
71,36,489.0
71,37,403.0
71,38,531.0
71,39,405.0
71,40,909.0
71,41,900.0
71,42,867.0
71,43,996.0
71,44,841.0
71,45,832.0
71,46,901.0
71,47,925.0
71,48,1026.0
71,49,1092.0
71,50,995.0
71,51,967.0
71,52,1117.0
71,53,799.0
71,54,804.0
71,55,847.0
71,56,1069.0
71,57,1321.0
71,58,1704.0
71,59,1797.0
71,60,1429.0
71,61,1361.0
71,62,1226.0
71,63,1952.0
71,64,1768.0
71,65,2124.0
71,66,528.0
71,67,388.0
71,68,297.0
71,69,210.0
71,70,93.0
71,71,0.0
71,72,199.0
71,73,1802.0
71,74,1640.0
71,75,1452.0
71,76,1635.0
71,77,2080.0
71,78,1932.0
71,79,1667.0
71,80,1418.0
71,81,1185.0
71,82,1325.0
71,83,918.0
71,84,909.0
71,85,786.0
71,86,667.0
71,87,655.0
71,88,863.0
71,89,836.0
71,90,984.0
71,91,1144.0
71,92,236.0
71,93,284.0
71,94,7.0
71,95,204.0
71,96,216.0
71,97,1399.0
71,98,1410.0
71,99,294.0
71,100,307.0
71,101,85.0
72,1,1580.0
72,2,480.0
72,3,1123.0
72,4,1146.0
72,5,2119.0
72,6,2227.0
72,7,2078.0
72,8,1564.0
72,9,10000.0
72,10,2192.0
72,11,2079.0
72,12,2121.0
72,13,2396.0
72,14,1603.0
72,15,1784.0
72,16,2050.0
72,17,2036.0
72,18,2275.0
72,19,2184.0
72,20,1252.0
72,21,1535.0
72,22,1620.0
72,23,1703.0
72,24,1268.0
72,25,1333.0
72,26,385.0
72,27,251.0
72,28,1560.0
72,29,1381.0
72,30,1358.0
72,31,283.0
72,32,145.0
72,33,333.0
72,34,101.0
72,35,110.0
72,36,690.0
72,37,605.0
72,38,331.0
72,39,206.0
72,40,1110.0
72,41,1101.0
72,42,1068.0
72,43,1197.0
72,44,1042.0
72,45,1033.0
72,46,1102.0
72,47,1126.0
72,48,1227.0
72,49,1293.0
72,50,864.0
72,51,836.0
72,52,987.0
72,53,1000.0
72,54,1005.0
72,55,1048.0
72,56,1270.0
72,57,1522.0
72,58,1905.0
72,59,1998.0
72,60,1630.0
72,61,1562.0
72,62,1427.0
72,63,1822.0
72,64,1637.0
72,65,2325.0
72,66,729.0
72,67,589.0
72,68,499.0
72,69,411.0
72,70,294.0
72,71,372.0
72,72,0.0
72,73,1834.0
72,74,1672.0
72,75,1484.0
72,76,1505.0
72,77,1943.0
72,78,1774.0
72,79,1536.0
72,80,1287.0
72,81,986.0
72,82,1125.0
72,83,1119.0
72,84,1110.0
72,85,987.0
72,86,868.0
72,87,856.0
72,88,664.0
72,89,637.0
72,90,785.0
72,91,945.0
72,92,394.0
72,93,379.0
72,94,208.0
72,95,405.0
72,96,417.0
72,97,1431.0
72,98,1441.0
72,99,495.0
72,100,508.0
72,101,286.0
73,1,2711.0
73,2,2098.0
73,3,2741.0
73,4,2193.0
73,5,1574.0
73,6,1681.0
73,7,1332.0
73,8,817.0
73,9,10000.0
73,10,1833.0
73,11,1720.0
73,12,1762.0
73,13,2036.0
73,14,856.0
73,15,1037.0
73,16,1303.0
73,17,1289.0
73,18,1528.0
73,19,1509.0
73,20,2055.0
73,21,2724.0
73,22,2810.0
73,23,2892.0
73,24,2072.0
73,25,2137.0
73,26,2134.0
73,27,1999.0
73,28,1643.0
73,29,1463.0
73,30,1441.0
73,31,2309.0
73,32,2171.0
73,33,1840.0
73,34,2066.0
73,35,2058.0
73,36,1739.0
73,37,1761.0
73,38,2197.0
73,39,2072.0
73,40,1259.0
73,41,1269.0
73,42,1360.0
73,43,1476.0
73,44,1327.0
73,45,1336.0
73,46,1448.0
73,47,1471.0
73,48,1572.0
73,49,1638.0
73,50,1424.0
73,51,1433.0
73,52,1584.0
73,53,2002.0
73,54,1762.0
73,55,1670.0
73,56,1352.0
73,57,1162.0
73,58,1545.0
73,59,1638.0
73,60,670.0
73,61,755.0
73,62,884.0
73,63,1262.0
73,64,1447.0
73,65,1965.0
73,66,1648.0
73,67,1795.0
73,68,1885.0
73,69,1973.0
73,70,1869.0
73,71,1947.0
73,72,2146.0
73,73,0.0
73,74,162.0
73,75,495.0
73,76,758.0
73,77,1390.0
73,78,1560.0
73,79,1309.0
73,80,1049.0
73,81,1933.0
73,82,2042.0
73,83,1202.0
73,84,1212.0
73,85,1334.0
73,86,1453.0
73,87,1465.0
73,88,1606.0
73,89,1616.0
73,90,1764.0
73,91,1924.0
73,92,2012.0
73,93,2060.0
73,94,1955.0
73,95,1743.0
73,96,1573.0
73,97,402.0
73,98,413.0
73,99,1652.0
73,100,1664.0
73,101,1861.0
74,1,2549.0
74,2,1936.0
74,3,2579.0
74,4,2030.0
74,5,1412.0
74,6,1519.0
74,7,1169.0
74,8,655.0
74,9,10000.0
74,10,1670.0
74,11,1558.0
74,12,1600.0
74,13,1874.0
74,14,694.0
74,15,875.0
74,16,1141.0
74,17,1127.0
74,18,1366.0
74,19,1347.0
74,20,1893.0
74,21,2562.0
74,22,2648.0
74,23,2730.0
74,24,1910.0
74,25,1974.0
74,26,1971.0
74,27,1837.0
74,28,1480.0
74,29,1301.0
74,30,1279.0
74,31,2146.0
74,32,2009.0
74,33,1678.0
74,34,1904.0
74,35,1895.0
74,36,1577.0
74,37,1599.0
74,38,2035.0
74,39,1910.0
74,40,1097.0
74,41,1106.0
74,42,1198.0
74,43,1314.0
74,44,1165.0
74,45,1174.0
74,46,1286.0
74,47,1309.0
74,48,1410.0
74,49,1476.0
74,50,1262.0
74,51,1271.0
74,52,1422.0
74,53,1839.0
74,54,1600.0
74,55,1508.0
74,56,1190.0
74,57,1000.0
74,58,1383.0
74,59,1476.0
74,60,507.0
74,61,592.0
74,62,722.0
74,63,1100.0
74,64,1285.0
74,65,1803.0
74,66,1486.0
74,67,1633.0
74,68,1723.0
74,69,1810.0
74,70,1707.0
74,71,1785.0
74,72,1984.0
74,73,162.0
74,74,0.0
74,75,333.0
74,76,596.0
74,77,1228.0
74,78,1397.0
74,79,1147.0
74,80,887.0
74,81,1771.0
74,82,1880.0
74,83,1040.0
74,84,1049.0
74,85,1172.0
74,86,1291.0
74,87,1303.0
74,88,1443.0
74,89,1454.0
74,90,1601.0
74,91,1762.0
74,92,1850.0
74,93,1897.0
74,94,1792.0
74,95,1581.0
74,96,1411.0
74,97,240.0
74,98,251.0
74,99,1490.0
74,100,1502.0
74,101,1699.0
75,1,2215.0
75,2,1996.0
75,3,2639.0
75,4,2364.0
75,5,1079.0
75,6,1186.0
75,7,836.0
75,8,322.0
75,9,10000.0
75,10,1606.0
75,11,1629.0
75,12,1535.0
75,13,1809.0
75,14,361.0
75,15,542.0
75,16,808.0
75,17,794.0
75,18,1033.0
75,19,1014.0
75,20,1560.0
75,21,2229.0
75,22,2314.0
75,23,2397.0
75,24,1577.0
75,25,1641.0
75,26,1656.0
75,27,1522.0
75,28,1814.0
75,29,1634.0
75,30,1612.0
75,31,1831.0
75,32,1693.0
75,33,1738.0
75,34,1798.0
75,35,1806.0
75,36,1745.0
75,37,1659.0
75,38,1720.0
75,39,1595.0
75,40,1430.0
75,41,1440.0
75,42,1531.0
75,43,1647.0
75,44,1498.0
75,45,1507.0
75,46,1619.0
75,47,1643.0
75,48,1743.0
75,49,1809.0
75,50,929.0
75,51,938.0
75,52,1088.0
75,53,2173.0
75,54,1933.0
75,55,1841.0
75,56,1523.0
75,57,1333.0
75,58,1716.0
75,59,1809.0
75,60,841.0
75,61,926.0
75,62,1055.0
75,63,767.0
75,64,952.0
75,65,2136.0
75,66,1819.0
75,67,1966.0
75,68,1972.0
75,69,1884.0
75,70,1767.0
75,71,1845.0
75,72,1714.0
75,73,495.0
75,74,333.0
75,75,0.0
75,76,262.0
75,77,894.0
75,78,1064.0
75,79,814.0
75,80,553.0
75,81,1438.0
75,82,1546.0
75,83,1373.0
75,84,1383.0
75,85,1505.0
75,86,1624.0
75,87,1636.0
75,88,1128.0
75,89,1138.0
75,90,1286.0
75,91,1446.0
75,92,1911.0
75,93,1958.0
75,94,1853.0
75,95,1641.0
75,96,1471.0
75,97,573.0
75,98,584.0
75,99,1550.0
75,100,1562.0
75,101,1759.0
76,1,1952.0
76,2,1932.0
76,3,2575.0
76,4,2598.0
76,5,816.0
76,6,923.0
76,7,573.0
76,8,59.0
76,9,10000.0
76,10,1343.0
76,11,1366.0
76,12,1272.0
76,13,1546.0
76,14,98.0
76,15,279.0
76,16,545.0
76,17,531.0
76,18,770.0
76,19,751.0
76,20,1297.0
76,21,1966.0
76,22,2052.0
76,23,2134.0
76,24,1314.0
76,25,1378.0
76,26,1393.0
76,27,1259.0
76,28,2063.0
76,29,1883.0
76,30,1861.0
76,31,1568.0
76,32,1430.0
76,33,1679.0
76,34,1535.0
76,35,1543.0
76,36,1686.0
76,37,1600.0
76,38,1457.0
76,39,1332.0
76,40,1679.0
76,41,1689.0
76,42,1780.0
76,43,1896.0
76,44,1747.0
76,45,1756.0
76,46,1868.0
76,47,1892.0
76,48,1992.0
76,49,2058.0
76,50,666.0
76,51,675.0
76,52,825.0
76,53,2414.0
76,54,2182.0
76,55,2090.0
76,56,1772.0
76,57,1582.0
76,58,1965.0
76,59,2058.0
76,60,1090.0
76,61,1175.0
76,62,1304.0
76,63,504.0
76,64,689.0
76,65,2385.0
76,66,2068.0
76,67,2003.0
76,68,1912.0
76,69,1825.0
76,70,1708.0
76,71,1786.0
76,72,1451.0
76,73,758.0
76,74,596.0
76,75,262.0
76,76,0.0
76,77,631.0
76,78,801.0
76,79,551.0
76,80,290.0
76,81,1175.0
76,82,1283.0
76,83,1622.0
76,84,1632.0
76,85,1754.0
76,86,1863.0
76,87,1851.0
76,88,865.0
76,89,875.0
76,90,1023.0
76,91,1183.0
76,92,1846.0
76,93,1831.0
76,94,1641.0
76,95,1582.0
76,96,1412.0
76,97,822.0
76,98,833.0
76,99,1491.0
76,100,1503.0
76,101,1700.0
77,1,1497.0
77,2,2393.0
77,3,3036.0
77,4,3059.0
77,5,1448.0
77,6,1555.0
77,7,1205.0
77,8,691.0
77,9,10000.0
77,10,1975.0
77,11,1998.0
77,12,1904.0
77,13,2178.0
77,14,730.0
77,15,911.0
77,16,1177.0
77,17,1163.0
77,18,1402.0
77,19,1383.0
77,20,842.0
77,21,1511.0
77,22,1596.0
77,23,1679.0
77,24,859.0
77,25,923.0
77,26,1854.0
77,27,1720.0
77,28,2639.0
77,29,2459.0
77,30,2437.0
77,31,2029.0
77,32,1892.0
77,33,2140.0
77,34,1996.0
77,35,2004.0
77,36,2147.0
77,37,2061.0
77,38,1918.0
77,39,1793.0
77,40,2255.0
77,41,2265.0
77,42,2356.0
77,43,2473.0
77,44,2323.0
77,45,2333.0
77,46,2444.0
77,47,2468.0
77,48,2568.0
77,49,2634.0
77,50,1127.0
77,51,1136.0
77,52,966.0
77,53,2875.0
77,54,2758.0
77,55,2666.0
77,56,2348.0
77,57,2158.0
77,58,2541.0
77,59,2634.0
77,60,1666.0
77,61,1751.0
77,62,1880.0
77,63,127.0
77,64,311.0
77,65,2961.0
77,66,2604.0
77,67,2464.0
77,68,2374.0
77,69,2286.0
77,70,2169.0
77,71,2247.0
77,72,1913.0
77,73,1390.0
77,74,1228.0
77,75,894.0
77,76,631.0
77,77,0.0
77,78,169.0
77,79,461.0
77,80,722.0
77,81,967.0
77,82,828.0
77,83,2198.0
77,84,2208.0
77,85,2330.0
77,86,2324.0
77,87,2312.0
77,88,1326.0
77,89,1337.0
77,90,1169.0
77,91,1008.0
77,92,2307.0
77,93,2292.0
77,94,2102.0
77,95,2043.0
77,96,1873.0
77,97,1398.0
77,98,1409.0
77,99,1952.0
77,100,1964.0
77,101,2161.0
78,1,1327.0
78,2,2223.0
78,3,2866.0
78,4,2889.0
78,5,1539.0
78,6,1647.0
78,7,1366.0
78,8,851.0
78,9,10000.0
78,10,2135.0
78,11,2158.0
78,12,2065.0
78,13,2339.0
78,14,890.0
78,15,1071.0
78,16,1337.0
78,17,1323.0
78,18,1562.0
78,19,1544.0
78,20,672.0
78,21,1341.0
78,22,1426.0
78,23,1509.0
78,24,689.0
78,25,753.0
78,26,1684.0
78,27,1550.0
78,28,2491.0
78,29,2311.0
78,30,2289.0
78,31,1859.0
78,32,1722.0
78,33,1993.0
78,34,1826.0
78,35,1834.0
78,36,1999.0
78,37,1913.0
78,38,1748.0
78,39,1623.0
78,40,2107.0
78,41,2117.0
78,42,2208.0
78,43,2325.0
78,44,2175.0
78,45,2185.0
78,46,2296.0
78,47,2320.0
78,48,2421.0
78,49,2487.0
78,50,979.0
78,51,989.0
78,52,819.0
78,53,2725.0
78,54,2611.0
78,55,2519.0
78,56,2201.0
78,57,2011.0
78,58,2394.0
78,59,2486.0
78,60,1518.0
78,61,1603.0
78,62,1732.0
78,63,297.0
78,64,164.0
78,65,2814.0
78,66,2453.0
78,67,2313.0
78,68,2223.0
78,69,2135.0
78,70,2019.0
78,71,2096.0
78,72,1743.0
78,73,1550.0
78,74,1388.0
78,75,1055.0
78,76,792.0
78,77,169.0
78,78,0.0
78,79,313.0
78,80,574.0
78,81,798.0
78,82,658.0
78,83,2050.0
78,84,2060.0
78,85,2182.0
78,86,2177.0
78,87,2165.0
78,88,1156.0
78,89,1167.0
78,90,999.0
78,91,839.0
78,92,2137.0
78,93,2122.0
78,94,1933.0
78,95,1895.0
78,96,1726.0
78,97,1251.0
78,98,1261.0
78,99,1804.0
78,100,1816.0
78,101,2011.0
79,1,1577.0
79,2,1949.0
79,3,2592.0
79,4,2616.0
79,5,1294.0
79,6,1402.0
79,7,1052.0
79,8,537.0
79,9,10000.0
79,10,1821.0
79,11,1844.0
79,12,1751.0
79,13,2025.0
79,14,577.0
79,15,757.0
79,16,1023.0
79,17,1009.0
79,18,1248.0
79,19,1230.0
79,20,921.0
79,21,1590.0
79,22,1676.0
79,23,1758.0
79,24,938.0
79,25,1002.0
79,26,1411.0
79,27,1276.0
79,28,2177.0
79,29,1997.0
79,30,1975.0
79,31,1586.0
79,32,1448.0
79,33,1697.0
79,34,1552.0
79,35,1561.0
79,36,1703.0
79,37,1617.0
79,38,1475.0
79,39,1349.0
79,40,1793.0
79,41,1803.0
79,42,1894.0
79,43,2011.0
79,44,1861.0
79,45,1871.0
79,46,1982.0
79,47,2006.0
79,48,2107.0
79,49,2173.0
79,50,683.0
79,51,693.0
79,52,523.0
79,53,2432.0
79,54,2297.0
79,55,2205.0
79,56,1887.0
79,57,1697.0
79,58,2080.0
79,59,2172.0
79,60,1204.0
79,61,1289.0
79,62,1418.0
79,63,334.0
79,64,149.0
79,65,2500.0
79,66,2160.0
79,67,2020.0
79,68,1930.0
79,69,1842.0
79,70,1726.0
79,71,1804.0
79,72,1469.0
79,73,1236.0
79,74,1074.0
79,75,741.0
79,76,478.0
79,77,461.0
79,78,313.0
79,79,0.0
79,80,260.0
79,81,799.0
79,82,908.0
79,83,1736.0
79,84,1746.0
79,85,1868.0
79,86,1881.0
79,87,1869.0
79,88,883.0
79,89,893.0
79,90,1001.0
79,91,840.0
79,92,1864.0
79,93,1849.0
79,94,1659.0
79,95,1599.0
79,96,1430.0
79,97,937.0
79,98,947.0
79,99,1508.0
79,100,1521.0
79,101,1718.0
80,1,1806.0
80,2,1785.0
80,3,2428.0
80,4,2452.0
80,5,1033.0
80,6,1141.0
80,7,791.0
80,8,276.0
80,9,10000.0
80,10,1561.0
80,11,1583.0
80,12,1490.0
80,13,1764.0
80,14,316.0
80,15,496.0
80,16,762.0
80,17,749.0
80,18,988.0
80,19,969.0
80,20,1151.0
80,21,1820.0
80,22,1905.0
80,23,1988.0
80,24,1168.0
80,25,1232.0
80,26,1247.0
80,27,1113.0
80,28,1916.0
80,29,1737.0
80,30,1715.0
80,31,1422.0
80,32,1284.0
80,33,1533.0
80,34,1388.0
80,35,1397.0
80,36,1539.0
80,37,1454.0
80,38,1311.0
80,39,1185.0
80,40,1533.0
80,41,1542.0
80,42,1634.0
80,43,1750.0
